Fecha,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Canal_Venta,Año,Mes
06-2017,MELON,4830.96,5008.76,1.04,8.58,HIPERMERCADOS,2017,6
06-2017,SANDIA,9531.51,6833.97,0.72,9.69,HIPERMERCADOS,2017,6
06-2017,CIRUELAS,215.98,428.48,1.98,1.32,HIPERMERCADOS,2017,6
06-2017,CEREZAS,1702.58,5329.83,3.13,7.93,HIPERMERCADOS,2017,6
06-2017,UVAS,142.96,405.25,2.83,0.93,HIPERMERCADOS,2017,6
06-2017,KIWI,969.26,2991.02,3.09,4.26,HIPERMERCADOS,2017,6
06-2017,AGUACATE,313.72,1393.06,4.44,2.75,HIPERMERCADOS,2017,6
06-2017,PIÑA,809.28,1235.45,1.53,2.32,HIPERMERCADOS,2017,6
06-2017,OTRAS FRUTAS FRESCAS,1474.03,3447.4,2.34,5.52,HIPERMERCADOS,2017,6
06-2017,POMELO,160.29,257.8,1.61,0.72,HIPERMERCADOS,2017,6
06-2017,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2017,6
06-2017,FRUTAS IV GAMA,717.51,1404.51,1.96,0.22,HIPERMERCADOS,2017,6
07-2017,T.FRUTAS FRESCAS,37809.2,45201.15,0.12,26.48,HIPERMERCADOS,2017,7
07-2017,NARANJAS,3246.93,3466.05,1.07,3.93,HIPERMERCADOS,2017,7
07-2017,MANDARINAS,62.3,122.17,1.96,0.14,HIPERMERCADOS,2017,7
07-2017,LIMONES,753.41,1528.19,2.03,4.29,HIPERMERCADOS,2017,7
07-2017,PLATANOS,3891.16,5493.12,1.41,1.25,HIPERMERCADOS,2017,7
07-2017,MANZANAS,2185.98,3352.17,1.53,7.15,HIPERMERCADOS,2017,7
07-2017,PERAS,847.19,1492.81,1.76,0.04,HIPERMERCADOS,2017,7
07-2017,MELOCOTONES,2351.38,3491.04,1.48,8.53,HIPERMERCADOS,2017,7
07-2017,NECTARINAS,1804.56,2466.79,1.37,7.23,HIPERMERCADOS,2017,7
07-2017,ALBARICOQUES,451.55,786.46,1.74,2.63,HIPERMERCADOS,2017,7
07-2017,FRESAS/FRESON,30.46,120.69,3.96,0.35,HIPERMERCADOS,2017,7
07-2017,MELON,6866.5,5380.04,0.78,9.19,HIPERMERCADOS,2017,7
07-2017,SANDIA,10462.06,6150.14,0.59,9.81,HIPERMERCADOS,2017,7
07-2017,CIRUELAS,575.42,940.17,1.63,2.86,HIPERMERCADOS,2017,7
07-2017,CEREZAS,1009.95,2451.67,2.43,3.85,HIPERMERCADOS,2017,7
07-2017,UVAS,158.32,494.35,3.12,0.91,HIPERMERCADOS,2017,7
07-2017,KIWI,679.78,2209.14,3.25,3.05,HIPERMERCADOS,2017,7
07-2017,AGUACATE,276.75,1278.33,4.62,2.24,HIPERMERCADOS,2017,7
07-2017,PIÑA,292.51,471.72,1.61,1.18,HIPERMERCADOS,2017,7
07-2017,OTRAS FRUTAS FRESCAS,1862.99,3506.11,1.88,8.22,HIPERMERCADOS,2017,7
07-2017,POMELO,235.89,450.01,1.91,0.06,HIPERMERCADOS,2017,7
07-2017,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2017,7
07-2017,FRUTAS IV GAMA,1111.84,1343.54,1.21,2.22,HIPERMERCADOS,2017,7
08-2017,T.FRUTAS FRESCAS,35472.97,39848.8,1.12,25.03,HIPERMERCADOS,2017,8
08-2017,NARANJAS,2645.79,3156.16,1.19,3.28,HIPERMERCADOS,2017,8
08-2017,MANDARINAS,60.86,160.53,2.64,0.46,HIPERMERCADOS,2017,8
08-2017,LIMONES,698.84,1469.46,0.21,3.97,HIPERMERCADOS,2017,8
08-2017,PLATANOS,3258.68,4757.28,1.46,11.56,HIPERMERCADOS,2017,8
08-2017,MANZANAS,1946.3,2865.89,1.47,6.59,HIPERMERCADOS,2017,8
08-2017,PERAS,1370.06,2050.13,0.15,5.32,HIPERMERCADOS,2017,8
08-2017,MELOCOTONES,2798.08,3599.3,1.29,8.94,HIPERMERCADOS,2017,8
08-2017,NECTARINAS,1830.46,2245.84,1.23,6.44,HIPERMERCADOS,2017,8
08-2017,ALBARICOQUES,201.88,357.26,1.77,1.43,HIPERMERCADOS,2017,8
08-2017,FRESAS/FRESON,37.43,185.6,4.96,0.38,HIPERMERCADOS,2017,8
08-2017,MELON,7672.43,4960.46,0.65,9.43,HIPERMERCADOS,2017,8
08-2017,SANDIA,8311.21,4297.92,0.52,7.04,HIPERMERCADOS,2017,8
08-2017,CIRUELAS,784.68,1249.08,1.59,4.36,HIPERMERCADOS,2017,8
08-2017,CEREZAS,30.08,87.37,0.29,0.27,HIPERMERCADOS,2017,8
08-2017,UVAS,428.28,929.36,2.17,2.27,HIPERMERCADOS,2017,8
08-2017,KIWI,734.51,2264.3,3.08,3.32,HIPERMERCADOS,2017,8
08-2017,AGUACATE,217.27,991.19,4.56,0.17,HIPERMERCADOS,2017,8
08-2017,PIÑA,390.63,730.29,1.87,1.46,HIPERMERCADOS,2017,8
08-2017,OTRAS FRUTAS FRESCAS,2055.51,3491.38,0.17,7.22,HIPERMERCADOS,2017,8
08-2017,POMELO,121.39,204.64,1.69,0.39,HIPERMERCADOS,2017,8
08-2017,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2017,8
08-2017,FRUTAS IV GAMA,810.05,924.0,1.14,2.07,HIPERMERCADOS,2017,8
09-2017,T.FRUTAS FRESCAS,34087.8,46266.37,1.36,27.16,HIPERMERCADOS,2017,9
09-2017,NARANJAS,3357.44,4278.36,1.27,4.39,HIPERMERCADOS,2017,9
09-2017,MANDARINAS,226.33,440.8,1.95,1.23,HIPERMERCADOS,2017,9
09-2017,LIMONES,755.63,1572.59,2.08,4.17,HIPERMERCADOS,2017,9
09-2017,PLATANOS,4640.77,6338.29,1.37,14.99,HIPERMERCADOS,2017,9
09-2017,MANZANAS,2513.21,3680.04,1.46,8.59,HIPERMERCADOS,2017,9
09-2017,PERAS,1801.55,2680.62,1.49,6.36,HIPERMERCADOS,2017,9
09-2017,MELOCOTONES,2912.12,3946.35,1.36,9.31,HIPERMERCADOS,2017,9
09-2017,NECTARINAS,1633.96,2016.91,1.23,0.61,HIPERMERCADOS,2017,9
09-2017,ALBARICOQUES,37.99,93.44,2.46,0.38,HIPERMERCADOS,2017,9
09-2017,FRESAS/FRESON,36.55,178.88,4.89,0.39,HIPERMERCADOS,2017,9
09-2017,MELON,5345.64,4379.7,0.82,0.73,HIPERMERCADOS,2017,9
09-2017,SANDIA,4871.71,3225.88,0.66,0.44,HIPERMERCADOS,2017,9
09-2017,CIRUELAS,772.68,1258.93,1.63,4.33,HIPERMERCADOS,2017,9
09-2017,CEREZAS,15.55,26.74,1.72,0.07,HIPERMERCADOS,2017,9
09-2017,UVAS,1579.03,2820.35,1.79,5.73,HIPERMERCADOS,2017,9
09-2017,KIWI,916.08,3227.56,3.52,0.44,HIPERMERCADOS,2017,9
09-2017,AGUACATE,341.63,1451.08,4.25,2.65,HIPERMERCADOS,2017,9
09-2017,PIÑA,479.5,704.99,1.47,1.34,HIPERMERCADOS,2017,9
09-2017,OTRAS FRUTAS FRESCAS,1850.43,3944.85,2.13,8.06,HIPERMERCADOS,2017,9
09-2017,POMELO,125.54,211.19,1.68,0.34,HIPERMERCADOS,2017,9
09-2017,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2017,9
09-2017,FRUTAS IV GAMA,876.69,1118.59,1.28,1.67,HIPERMERCADOS,2017,9
10-2017,T.FRUTAS FRESCAS,25665.92,40058.16,1.56,24.52,HIPERMERCADOS,2017,10
10-2017,NARANJAS,4105.04,4858.76,1.18,5.59,HIPERMERCADOS,2017,10
10-2017,MANDARINAS,1917.69,2708.46,1.41,6.43,HIPERMERCADOS,2017,10
10-2017,LIMONES,722.69,1367.39,1.89,4.57,HIPERMERCADOS,2017,10
10-2017,PLATANOS,4345.26,6189.08,1.42,12.74,HIPERMERCADOS,2017,10
10-2017,MANZANAS,2743.07,3891.93,1.42,8.17,HIPERMERCADOS,2017,10
10-2017,PERAS,1771.66,2587.66,1.46,6.15,HIPERMERCADOS,2017,10
10-2017,MELOCOTONES,971.76,1948.64,2.01,3.49,HIPERMERCADOS,2017,10
10-2017,NECTARINAS,234.85,334.15,1.42,1.39,HIPERMERCADOS,2017,10
10-2017,ALBARICOQUES,16.16,30.22,1.87,0.13,HIPERMERCADOS,2017,10
10-2017,FRESAS/FRESON,43.72,198.32,4.54,0.51,HIPERMERCADOS,2017,10
10-2017,MELON,1961.13,1734.75,0.88,3.01,HIPERMERCADOS,2017,10
10-2017,SANDIA,711.71,439.36,0.62,0.11,HIPERMERCADOS,2017,10
10-2017,CIRUELAS,384.16,672.36,1.75,2.02,HIPERMERCADOS,2017,10
10-2017,CEREZAS,11.66,32.28,2.77,0.09,HIPERMERCADOS,2017,10
10-2017,UVAS,1395.6,2791.7,0.02,5.17,HIPERMERCADOS,2017,10
10-2017,KIWI,780.83,2797.31,3.58,0.38,HIPERMERCADOS,2017,10
10-2017,AGUACATE,243.09,1013.79,4.17,1.94,HIPERMERCADOS,2017,10
10-2017,PIÑA,665.65,989.86,1.49,1.78,HIPERMERCADOS,2017,10
10-2017,OTRAS FRUTAS FRESCAS,2640.18,5472.15,2.07,8.57,HIPERMERCADOS,2017,10
10-2017,POMELO,157.11,315.37,2.01,0.77,HIPERMERCADOS,2017,10
10-2017,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2017,10
10-2017,FRUTAS IV GAMA,526.58,1062.95,2.02,1.86,HIPERMERCADOS,2017,10
11-2017,T.FRUTAS FRESCAS,20507.11,31911.16,1.56,22.26,HIPERMERCADOS,2017,11
11-2017,NARANJAS,4571.43,4433.47,0.97,6.23,HIPERMERCADOS,2017,11
11-2017,MANDARINAS,2460.28,3193.52,0.13,0.64,HIPERMERCADOS,2017,11
11-2017,LIMONES,628.68,1087.22,1.73,0.39,HIPERMERCADOS,2017,11
11-2017,PLATANOS,3695.06,5416.6,1.47,10.67,HIPERMERCADOS,2017,11
11-2017,MANZANAS,2598.74,3829.11,1.47,6.88,HIPERMERCADOS,2017,11
11-2017,PERAS,1405.37,2157.41,1.54,5.02,HIPERMERCADOS,2017,11
11-2017,MELOCOTONES,39.42,93.21,2.36,0.28,HIPERMERCADOS,2017,11
11-2017,NECTARINAS,2.23,2.75,1.23,0.01,HIPERMERCADOS,2017,11
11-2017,ALBARICOQUES,7.19,10.09,0.14,0.05,HIPERMERCADOS,2017,11
11-2017,FRESAS/FRESON,58.79,205.83,0.35,0.48,HIPERMERCADOS,2017,11
11-2017,MELON,285.61,413.19,1.45,0.75,HIPERMERCADOS,2017,11
11-2017,SANDIA,84.02,88.4,1.05,0.21,HIPERMERCADOS,2017,11
11-2017,CIRUELAS,159.21,292.43,1.84,0.81,HIPERMERCADOS,2017,11
11-2017,CEREZAS,5.11,12.72,2.49,0.04,HIPERMERCADOS,2017,11
11-2017,UVAS,536.84,1665.48,0.31,2.71,HIPERMERCADOS,2017,11
11-2017,KIWI,755.38,2640.79,0.35,3.44,HIPERMERCADOS,2017,11
11-2017,AGUACATE,250.38,1099.9,4.39,1.83,HIPERMERCADOS,2017,11
11-2017,PIÑA,741.87,869.76,1.17,1.75,HIPERMERCADOS,2017,11
11-2017,OTRAS FRUTAS FRESCAS,2221.49,4399.27,1.98,7.08,HIPERMERCADOS,2017,11
11-2017,POMELO,70.96,136.07,1.92,0.29,HIPERMERCADOS,2017,11
11-2017,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2017,11
11-2017,FRUTAS IV GAMA,218.76,480.14,2.19,0.92,HIPERMERCADOS,2017,11
12-2017,T.FRUTAS FRESCAS,22768.86,35398.98,1.55,23.41,HIPERMERCADOS,2017,12
12-2017,NARANJAS,5397.37,5324.21,0.99,6.31,HIPERMERCADOS,2017,12
12-2017,MANDARINAS,3165.38,3982.58,1.26,6.99,HIPERMERCADOS,2017,12
12-2017,LIMONES,877.82,1420.28,1.62,4.45,HIPERMERCADOS,2017,12
12-2017,PLATANOS,3571.76,5192.35,1.45,10.87,HIPERMERCADOS,2017,12
12-2017,MANZANAS,2460.87,3777.46,1.54,7.39,HIPERMERCADOS,2017,12
12-2017,PERAS,1371.92,2031.13,1.48,4.88,HIPERMERCADOS,2017,12
12-2017,MELOCOTONES,45.1,60.0,1.33,0.11,HIPERMERCADOS,2017,12
12-2017,NECTARINAS,15.94,19.48,1.22,0.13,HIPERMERCADOS,2017,12
12-2017,ALBARICOQUES,5.74,12.39,2.16,0.04,HIPERMERCADOS,2017,12
12-2017,FRESAS/FRESON,221.88,626.19,2.82,1.14,HIPERMERCADOS,2017,12
12-2017,MELON,256.26,434.71,0.17,0.53,HIPERMERCADOS,2017,12
12-2017,SANDIA,259.91,245.41,0.94,0.19,HIPERMERCADOS,2017,12
12-2017,CIRUELAS,32.9,67.64,2.06,0.28,HIPERMERCADOS,2017,12
12-2017,CEREZAS,8.9,52.95,5.95,0.01,HIPERMERCADOS,2017,12
12-2017,UVAS,918.08,2638.93,2.87,4.38,HIPERMERCADOS,2017,12
12-2017,KIWI,836.23,2614.01,3.13,3.78,HIPERMERCADOS,2017,12
12-2017,AGUACATE,378.32,1658.88,4.38,2.73,HIPERMERCADOS,2017,12
12-2017,PIÑA,1208.26,1620.77,1.34,3.64,HIPERMERCADOS,2017,12
12-2017,OTRAS FRUTAS FRESCAS,1736.21,3619.61,2.08,6.11,HIPERMERCADOS,2017,12
12-2017,POMELO,153.82,284.89,1.85,0.37,HIPERMERCADOS,2017,12
12-2017,CHIRIMOYA,3.75,5.85,1.56,0.02,HIPERMERCADOS,2017,12
12-2017,FRUTAS IV GAMA,694.63,1261.85,1.82,1.81,HIPERMERCADOS,2017,12
01-2018,T.FRUTAS FRESCAS,25778.31,37661.73,1.46,24.91,HIPERMERCADOS,2018,1
01-2018,NARANJAS,7377.07,6466.56,0.88,0.74,HIPERMERCADOS,2018,1
01-2018,MANDARINAS,3648.75,4695.91,1.29,7.83,HIPERMERCADOS,2018,1
01-2018,LIMONES,563.81,884.28,1.57,3.65,HIPERMERCADOS,2018,1
01-2018,PLATANOS,4657.72,6423.31,1.38,13.67,HIPERMERCADOS,2018,1
01-2018,MANZANAS,2923.19,4497.22,1.54,8.39,HIPERMERCADOS,2018,1
01-2018,PERAS,1673.83,2364.61,1.41,5.25,HIPERMERCADOS,2018,1
01-2018,MELOCOTONES,22.39,47.17,2.11,0.06,HIPERMERCADOS,2018,1
01-2018,NECTARINAS,82.73,119.42,1.44,0.39,HIPERMERCADOS,2018,1
01-2018,ALBARICOQUES,15.02,13.94,0.93,0.09,HIPERMERCADOS,2018,1
01-2018,FRESAS/FRESON,708.84,2831.46,3.99,4.61,HIPERMERCADOS,2018,1
01-2018,MELON,342.06,513.78,0.15,0.06,HIPERMERCADOS,2018,1
01-2018,SANDIA,0.4,6.77,17.09,0.01,HIPERMERCADOS,2018,1
01-2018,CIRUELAS,23.96,64.12,2.68,0.11,HIPERMERCADOS,2018,1
01-2018,CEREZAS,7.65,18.5,2.42,0.04,HIPERMERCADOS,2018,1
01-2018,UVAS,294.86,816.07,2.77,1.68,HIPERMERCADOS,2018,1
01-2018,KIWI,1119.05,3017.16,0.27,4.22,HIPERMERCADOS,2018,1
01-2018,AGUACATE,340.77,1377.86,4.04,2.32,HIPERMERCADOS,2018,1
01-2018,PIÑA,661.9,806.14,1.22,2.09,HIPERMERCADOS,2018,1
01-2018,OTRAS FRUTAS FRESCAS,1314.3,2697.46,2.05,4.75,HIPERMERCADOS,2018,1
01-2018,POMELO,186.35,246.13,1.32,0.43,HIPERMERCADOS,2018,1
01-2018,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2018,1
01-2018,FRUTAS IV GAMA,1258.38,1724.65,1.37,3.44,HIPERMERCADOS,2018,1
02-2018,T.FRUTAS FRESCAS,20366.84,33379.24,1.64,23.58,HIPERMERCADOS,2018,2
02-2018,NARANJAS,5329.88,4839.42,0.91,5.87,HIPERMERCADOS,2018,2
02-2018,MANDARINAS,2183.9,3296.84,1.51,6.51,HIPERMERCADOS,2018,2
02-2018,LIMONES,526.19,909.66,1.73,3.52,HIPERMERCADOS,2018,2
02-2018,PLATANOS,3955.55,5345.98,1.35,12.03,HIPERMERCADOS,2018,2
02-2018,MANZANAS,2450.46,3911.04,0.16,7.29,HIPERMERCADOS,2018,2
02-2018,PERAS,1399.42,2036.46,1.46,5.05,HIPERMERCADOS,2018,2
02-2018,MELOCOTONES,16.26,60.35,3.71,0.16,HIPERMERCADOS,2018,2
02-2018,NECTARINAS,29.59,79.04,2.67,0.02,HIPERMERCADOS,2018,2
02-2018,ALBARICOQUES,38.15,41.58,1.09,0.17,HIPERMERCADOS,2018,2
02-2018,FRESAS/FRESON,1410.38,4857.35,3.44,7.17,HIPERMERCADOS,2018,2
02-2018,MELON,146.91,231.34,1.57,0.26,HIPERMERCADOS,2018,2
02-2018,SANDIA,24.82,55.22,2.22,0.09,HIPERMERCADOS,2018,2
02-2018,CIRUELAS,116.21,311.74,2.68,0.74,HIPERMERCADOS,2018,2
02-2018,CEREZAS,3.71,16.13,4.35,0.07,HIPERMERCADOS,2018,2
02-2018,UVAS,126.65,440.17,3.48,0.65,HIPERMERCADOS,2018,2
02-2018,KIWI,828.4,2288.02,2.76,0.34,HIPERMERCADOS,2018,2
02-2018,AGUACATE,390.3,1546.87,3.96,2.75,HIPERMERCADOS,2018,2
02-2018,PIÑA,612.46,806.39,1.32,1.47,HIPERMERCADOS,2018,2
02-2018,OTRAS FRUTAS FRESCAS,777.61,2305.64,2.97,3.96,HIPERMERCADOS,2018,2
02-2018,POMELO,226.69,381.5,1.68,0.94,HIPERMERCADOS,2018,2
02-2018,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2018,2
02-2018,FRUTAS IV GAMA,1090.26,1785.46,1.64,0.33,HIPERMERCADOS,2018,2
03-2018,T.FRUTAS FRESCAS,24170.69,41586.32,1.72,2.53,HIPERMERCADOS,2018,3
03-2018,NARANJAS,6565.54,6328.63,0.96,7.13,HIPERMERCADOS,2018,3
03-2018,MANDARINAS,1406.7,2582.87,1.84,4.89,HIPERMERCADOS,2018,3
03-2018,LIMONES,668.7,1126.1,1.68,3.88,HIPERMERCADOS,2018,3
03-2018,PLATANOS,4305.79,6031.85,0.14,12.23,HIPERMERCADOS,2018,3
03-2018,MANZANAS,3103.66,5102.41,1.64,8.38,HIPERMERCADOS,2018,3
03-2018,PERAS,1800.24,2692.38,0.15,0.64,HIPERMERCADOS,2018,3
03-2018,MELOCOTONES,44.8,138.03,3.08,0.16,HIPERMERCADOS,2018,3
03-2018,NECTARINAS,62.97,163.28,2.59,0.39,HIPERMERCADOS,2018,3
03-2018,ALBARICOQUES,1.91,3.53,1.85,0.02,HIPERMERCADOS,2018,3
03-2018,FRESAS/FRESON,2314.7,7299.71,3.15,10.91,HIPERMERCADOS,2018,3
03-2018,MELON,493.86,770.12,1.56,0.09,HIPERMERCADOS,2018,3
03-2018,SANDIA,255.65,499.15,1.95,0.04,HIPERMERCADOS,2018,3
03-2018,CIRUELAS,125.91,347.34,2.76,0.72,HIPERMERCADOS,2018,3
03-2018,CEREZAS,2.64,4.9,1.86,0.02,HIPERMERCADOS,2018,3
03-2018,UVAS,169.27,685.58,4.05,0.08,HIPERMERCADOS,2018,3
03-2018,KIWI,952.3,2708.66,2.84,4.26,HIPERMERCADOS,2018,3
03-2018,AGUACATE,399.21,1711.93,4.29,2.94,HIPERMERCADOS,2018,3
03-2018,PIÑA,739.98,1015.61,1.37,0.18,HIPERMERCADOS,2018,3
03-2018,OTRAS FRUTAS FRESCAS,756.87,2374.26,3.14,3.26,HIPERMERCADOS,2018,3
03-2018,POMELO,216.83,389.52,0.18,0.61,HIPERMERCADOS,2018,3
03-2018,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2018,3
03-2018,FRUTAS IV GAMA,1352.54,2121.23,1.57,3.39,HIPERMERCADOS,2018,3
04-2018,T.FRUTAS FRESCAS,24592.67,41205.87,1.68,25.75,HIPERMERCADOS,2018,4
04-2018,NARANJAS,6399.85,6049.06,0.95,6.91,HIPERMERCADOS,2018,4
04-2018,MANDARINAS,1097.97,2047.38,1.86,3.62,HIPERMERCADOS,2018,4
04-2018,LIMONES,567.2,990.23,1.75,3.08,HIPERMERCADOS,2018,4
04-2018,PLATANOS,4452.14,6193.14,1.39,12.44,HIPERMERCADOS,2018,4
04-2018,MANZANAS,3212.12,5335.23,1.66,0.79,HIPERMERCADOS,2018,4
04-2018,PERAS,2014.29,3124.43,1.55,6.71,HIPERMERCADOS,2018,4
04-2018,MELOCOTONES,22.38,68.38,3.06,0.18,HIPERMERCADOS,2018,4
04-2018,NECTARINAS,71.92,147.01,2.04,0.34,HIPERMERCADOS,2018,4
04-2018,ALBARICOQUES,24.28,22.83,0.94,0.16,HIPERMERCADOS,2018,4
04-2018,FRESAS/FRESON,3181.97,7535.18,2.37,11.96,HIPERMERCADOS,2018,4
04-2018,MELON,380.77,694.16,1.82,0.97,HIPERMERCADOS,2018,4
04-2018,SANDIA,128.47,346.6,0.27,0.29,HIPERMERCADOS,2018,4
04-2018,CIRUELAS,98.11,339.87,3.46,0.68,HIPERMERCADOS,2018,4
04-2018,CEREZAS,0.0,0.0,0.0,0.0,HIPERMERCADOS,2018,4
04-2018,UVAS,131.0,481.74,3.68,0.93,HIPERMERCADOS,2018,4
04-2018,KIWI,885.77,2708.16,3.06,3.83,HIPERMERCADOS,2018,4
04-2018,AGUACATE,415.69,1688.81,4.06,2.68,HIPERMERCADOS,2018,4
04-2018,PIÑA,786.77,1152.95,1.47,1.98,HIPERMERCADOS,2018,4
04-2018,OTRAS FRUTAS FRESCAS,721.99,2280.71,3.16,3.22,HIPERMERCADOS,2018,4
04-2018,POMELO,204.86,372.04,1.82,0.04,HIPERMERCADOS,2018,4
04-2018,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2018,4
04-2018,FRUTAS IV GAMA,1493.91,2328.91,1.56,3.82,HIPERMERCADOS,2018,4
05-2018,T.FRUTAS FRESCAS,24815.8,41946.69,1.69,24.79,HIPERMERCADOS,2018,5
05-2018,NARANJAS,5985.96,6231.97,1.04,6.61,HIPERMERCADOS,2018,5
05-2018,MANDARINAS,760.26,1389.52,1.83,2.37,HIPERMERCADOS,2018,5
05-2018,LIMONES,651.81,1224.13,1.88,3.48,HIPERMERCADOS,2018,5
05-2018,PLATANOS,4298.53,6211.66,1.45,12.36,HIPERMERCADOS,2018,5
05-2018,MANZANAS,2648.01,4812.53,1.82,7.37,HIPERMERCADOS,2018,5
05-2018,PERAS,1382.96,2233.36,1.61,5.21,HIPERMERCADOS,2018,5
05-2018,MELOCOTONES,78.23,256.06,3.27,0.58,HIPERMERCADOS,2018,5
05-2018,NECTARINAS,294.16,727.89,2.47,1.73,HIPERMERCADOS,2018,5
05-2018,ALBARICOQUES,271.36,732.23,0.27,1.73,HIPERMERCADOS,2018,5
05-2018,FRESAS/FRESON,2198.36,4855.77,2.21,0.95,HIPERMERCADOS,2018,5
05-2018,MELON,1179.04,1821.88,1.55,2.89,HIPERMERCADOS,2018,5
05-2018,SANDIA,1878.38,2014.88,1.07,0.31,HIPERMERCADOS,2018,5
05-2018,CIRUELAS,56.69,169.94,0.03,0.35,HIPERMERCADOS,2018,5
05-2018,CEREZAS,196.0,738.12,3.77,1.43,HIPERMERCADOS,2018,5
05-2018,UVAS,117.24,392.25,3.35,0.61,HIPERMERCADOS,2018,5
05-2018,KIWI,724.34,2438.66,3.37,3.62,HIPERMERCADOS,2018,5
05-2018,AGUACATE,558.17,2091.96,3.75,3.13,HIPERMERCADOS,2018,5
05-2018,PIÑA,708.55,1048.04,1.48,2.04,HIPERMERCADOS,2018,5
05-2018,OTRAS FRUTAS FRESCAS,827.75,2555.83,3.09,4.33,HIPERMERCADOS,2018,5
05-2018,POMELO,177.1,288.11,1.63,0.36,HIPERMERCADOS,2018,5
05-2018,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2018,5
05-2018,FRUTAS IV GAMA,1342.61,2130.84,1.59,3.33,HIPERMERCADOS,2018,5
06-2018,T.FRUTAS FRESCAS,31424.85,48358.27,1.54,2.62,HIPERMERCADOS,2018,6
06-2018,NARANJAS,4271.23,4550.91,1.07,4.94,HIPERMERCADOS,2018,6
06-2018,MANDARINAS,324.95,512.69,1.58,1.28,HIPERMERCADOS,2018,6
06-2018,LIMONES,695.75,1484.04,2.13,3.83,HIPERMERCADOS,2018,6
06-2018,PLATANOS,3972.23,5995.95,1.51,12.65,HIPERMERCADOS,2018,6
06-2018,MANZANAS,2496.8,4715.63,1.89,0.69,HIPERMERCADOS,2018,6
06-2018,PERAS,1317.42,2161.7,1.64,4.88,HIPERMERCADOS,2018,6
06-2018,MELOCOTONES,1162.74,2076.36,1.79,0.52,HIPERMERCADOS,2018,6
06-2018,NECTARINAS,695.39,1429.47,2.06,3.37,HIPERMERCADOS,2018,6
06-2018,ALBARICOQUES,604.98,1259.72,2.08,3.39,HIPERMERCADOS,2018,6
06-2018,FRESAS/FRESON,358.54,1045.5,2.92,2.77,HIPERMERCADOS,2018,6
06-2018,MELON,4911.65,4706.51,0.96,8.13,HIPERMERCADOS,2018,6
06-2018,SANDIA,6125.37,5031.03,0.82,6.65,HIPERMERCADOS,2018,6
06-2018,CIRUELAS,142.24,330.83,2.33,1.03,HIPERMERCADOS,2018,6
06-2018,CEREZAS,1202.56,4019.67,3.34,6.27,HIPERMERCADOS,2018,6
06-2018,UVAS,98.96,356.95,3.61,0.76,HIPERMERCADOS,2018,6
06-2018,KIWI,777.87,2830.2,3.64,3.97,HIPERMERCADOS,2018,6
06-2018,AGUACATE,416.14,1702.77,4.09,3.14,HIPERMERCADOS,2018,6
06-2018,PIÑA,591.12,794.69,1.34,1.99,HIPERMERCADOS,2018,6
06-2018,OTRAS FRUTAS FRESCAS,1258.9,3353.65,2.66,6.06,HIPERMERCADOS,2018,6
06-2018,POMELO,209.57,331.43,1.58,0.37,HIPERMERCADOS,2018,6
06-2018,CHIRIMOYA,0.0,0.0,0.0,0.0,HIPERMERCADOS,2018,6
06-2018,FRUTAS IV GAMA,1752.51,2530.06,1.44,3.29,HIPERMERCADOS,2018,6
07-2018,T.FRUTAS FRESCAS,31473.42,44735.94,1.42,25.13,HIPERMERCADOS,2018,7
07-2018,NARANJAS,2582.74,2857.13,1.11,3.02,HIPERMERCADOS,2018,7
07-2018,MANDARINAS,111.48,209.85,1.88,0.41,HIPERMERCADOS,2018,7
07-2018,LIMONES,628.92,1449.25,0.23,3.96,HIPERMERCADOS,2018,7
07-2018,PLATANOS,3255.38,5022.14,1.54,1.04,HIPERMERCADOS,2018,7
07-2018,MANZANAS,1762.45,3768.63,2.14,5.85,HIPERMERCADOS,2018,7
07-2018,PERAS,787.54,1403.51,1.78,2.89,HIPERMERCADOS,2018,7
07-2018,MELOCOTONES,1813.8,2894.23,0.16,6.48,HIPERMERCADOS,2018,7
07-2018,NECTARINAS,1507.09,2129.65,1.41,5.85,HIPERMERCADOS,2018,7
07-2018,ALBARICOQUES,507.25,1028.26,2.03,2.94,HIPERMERCADOS,2018,7
07-2018,FRESAS/FRESON,108.38,449.11,4.14,0.88,HIPERMERCADOS,2018,7
07-2018,MELON,6270.97,6317.65,1.01,9.68,HIPERMERCADOS,2018,7
07-2018,SANDIA,7309.5,4895.89,0.67,7.44,HIPERMERCADOS,2018,7
07-2018,CIRUELAS,347.6,686.7,1.98,0.18,HIPERMERCADOS,2018,7
